EmployeeID,PredictedProbability,RiskLevel,Driver_1,SHAP_1,FeatureValue_1,Impact_1,Driver_2,SHAP_2,FeatureValue_2,Impact_2,Driver_3,SHAP_3,FeatureValue_3,Impact_3,Department,JobRole,Gender,Age,BusinessTravel,EducationField,MaritalStatus,MonthlyIncome,YearsAtCompany,OverTime,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,EngagementScore,WellbeingScore,CareerGrowthScore,LoyaltyScore,AttritionRiskScore,RecommendationCategory,AIRecommendation,RetentionPriorityScore
1348,0.7594,High,OvertimeRisk,2.3429,0,Increases Attrition Risk,StockOptionLevel,1.2425,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7516,1.0,Increases Attrition Risk,Human Resources,Human Resources,Male,36,Travel_Frequently,Human Resources,Single,3886,10,No,4,2,2,2.666666667,0.666666667,0.655,0.91,0.133,Retention,Understand employee expectations and strengthen long-term retention strategies.,81.0
526,0.7644,High,OvertimeRisk,1.9594,0,Increases Attrition Risk,StockOptionLevel,1.0398,0.0,Increases Attrition Risk,JobSatisfaction,-0.5518,3.0,Reduces Attrition Risk,Sales,Sales Executive,Female,24,Travel_Rarely,Life Sciences,Single,4577,2,No,3,1,3,1.333333333,0.666666667,0.444,0.4,0.133,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",81.0
1355,0.7603,High,OvertimeRisk,2.2451,0,Increases Attrition Risk,StockOptionLevel,1.1762,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6611,1.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,56,Travel_Rarely,Life Sciences,Single,2587,4,No,4,1,3,2.666666667,0.666666667,0.43,0.67,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,81.0
464,0.7585,High,OvertimeRisk,2.2199,1,Increases Attrition Risk,StockOptionLevel,1.1273,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7666,1.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,26,Travel_Rarely,Technical Degree,Single,2340,1,Yes,4,3,1,2.0,0.666666667,0.5,0.5,0.6,Retention,Understand employee expectations and strengthen long-term retention strategies.,81.0
639,0.7631,High,OvertimeRisk,1.8979,0,Increases Attrition Risk,StockOptionLevel,1.1835,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6807,1.0,Increases Attrition Risk,Sales,Sales Executive,Male,25,Travel_Rarely,Marketing,Married,4256,5,No,1,3,4,1.0,1.666666667,0.44,0.83,0.2,Retention,Understand employee expectations and strengthen long-term retention strategies.,81.0
27,0.7578,High,OvertimeRisk,2.3655,1,Increases Attrition Risk,StockOptionLevel,1.155,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5942,1.0,Increases Attrition Risk,Research & Development,Research Scientist,Female,32,Travel_Frequently,Life Sciences,Single,3919,10,Yes,1,2,3,0.666666667,1.0,0.462,0.91,0.867,Retention,Understand employee expectations and strengthen long-term retention strategies.,81.0
321,0.7568,High,OvertimeRisk,2.2634,1,Increases Attrition Risk,StockOptionLevel,1.281,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5496,1.0,Increases Attrition Risk,Sales,Sales Executive,Male,27,Travel_Rarely,Life Sciences,Single,4478,5,Yes,3,4,3,2.333333333,1.666666667,0.417,0.83,0.333,Retention,Understand employee expectations and strengthen long-term retention strategies.,81.0
1144,0.7624,High,OvertimeRisk,2.1104,0,Increases Attrition Risk,FrequentTraveler,0.907,0.0,Increases Attrition Risk,BusinessTravel_Non-Travel,-0.526,1.0,Reduces Attrition Risk,Sales,Sales Executive,Male,45,Non-Travel,Marketing,Married,4385,10,No,1,1,3,0.333333333,0.666666667,0.423,0.91,0.467,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",81.0
799,0.7595,High,OvertimeRisk,2.0054,1,Increases Attrition Risk,StockOptionLevel,1.226,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8202,4.0,Increases Attrition Risk,Research & Development,Research Scientist,Male,33,Travel_Rarely,Medical,Single,2313,2,Yes,2,1,3,1.0,0.666666667,0.503,0.33,0.6,Retention,Understand employee expectations and strengthen long-term retention strategies.,81.0
459,0.7534,High,OvertimeRisk,1.8298,0,Increases Attrition Risk,FrequentTraveler,0.9183,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5563,3.0,Increases Attrition Risk,Sales,Sales Executive,Male,40,Non-Travel,Other,Divorced,10932,1,No,1,3,3,1.333333333,1.333333333,0.595,0.05,0.467,Retention,Understand employee expectations and strengthen long-term retention strategies.,80.0
82,0.7483,High,OvertimeRisk,2.3054,0,Increases Attrition Risk,StockOptionLevel,1.1858,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7358,1.0,Increases Attrition Risk,Research & Development,Research Scientist,Male,35,Travel_Rarely,Medical,Single,2859,6,No,3,2,3,1.333333333,1.0,0.5,0.86,0.133,Retention,Understand employee expectations and strengthen long-term retention strategies.,80.0
77,0.7452,High,OvertimeRisk,1.8819,0,Increases Attrition Risk,StockOptionLevel,1.321,0.0,Increases Attrition Risk,JobRole_Sales Executive,0.4678,1.0,Increases Attrition Risk,Sales,Sales Executive,Male,35,Travel_Rarely,Marketing,Single,4312,15,No,1,3,3,1.333333333,1.333333333,0.444,0.88,0.267,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",80.0
670,0.7503,High,OvertimeRisk,1.9578,1,Increases Attrition Risk,StockOptionLevel,1.0823,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7772,7.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,39,Travel_Rarely,Medical,Married,2404,2,Yes,1,4,1,2.666666667,1.0,0.527,0.22,0.6,Retention,Understand employee expectations and strengthen long-term retention strategies.,80.0
1032,0.7469,High,OvertimeRisk,2.0474,0,Increases Attrition Risk,FrequentTraveler,0.8645,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.4348,0.0,Reduces Attrition Risk,Sales,Sales Executive,Male,46,Travel_Rarely,Marketing,Divorced,10096,7,No,4,1,4,1.666666667,1.0,0.411,0.24,0.0,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",80.0
218,0.7381,High,OvertimeRisk,2.3254,0,Increases Attrition Risk,StockOptionLevel,1.2832,0.0,Increases Attrition Risk,JobSatisfaction,-0.5969,3.0,Reduces Attrition Risk,Research & Development,Research Scientist,Male,29,Travel_Rarely,Technical Degree,Single,2058,6,No,3,3,2,3.0,1.0,0.383,0.75,0.2,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",79.0
337,0.7427,High,OvertimeRisk,2.1497,1,Increases Attrition Risk,StockOptionLevel,1.0535,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8642,1.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,29,Travel_Rarely,Other,Married,2119,7,Yes,1,2,2,1.333333333,0.666666667,0.333,0.88,0.533,Retention,Understand employee expectations and strengthen long-term retention strategies.,79.0
1173,0.7439,High,OvertimeRisk,2.2857,0,Increases Attrition Risk,StockOptionLevel,1.1987,0.0,Increases Attrition Risk,RelationshipSatisfaction,-0.4601,3.0,Reduces Attrition Risk,Sales,Sales Executive,Male,29,Travel_Rarely,Medical,Single,5869,5,No,3,3,3,2.333333333,1.333333333,0.394,0.56,0.133,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",79.0
1272,0.7413,High,OvertimeRisk,1.9418,0,Increases Attrition Risk,StockOptionLevel,1.1804,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7524,1.0,Increases Attrition Risk,Sales,Sales Representative,Male,21,Travel_Rarely,Marketing,Single,2679,1,No,2,2,3,1.666666667,1.0,0.359,0.5,0.2,Retention,Understand employee expectations and strengthen long-term retention strategies.,79.0
483,0.742,High,OvertimeRisk,1.7132,0,Increases Attrition Risk,StockOptionLevel,1.2979,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7362,2.0,Increases Attrition Risk,Sales,Sales Executive,Male,31,Travel_Rarely,Medical,Divorced,4233,3,No,1,2,1,1.666666667,0.333333333,0.537,0.3,0.4,Retention,Understand employee expectations and strengthen long-term retention strategies.,79.0
944,0.7433,High,OvertimeRisk,2.2274,0,Increases Attrition Risk,StockOptionLevel,1.4225,0.0,Increases Attrition Risk,NumCompaniesWorked,0.4428,6.0,Increases Attrition Risk,Human Resources,Human Resources,Female,46,Travel_Rarely,Life Sciences,Single,3423,7,No,1,4,4,2.333333333,2.0,0.246,0.64,0.4,Retention,Understand employee expectations and strengthen long-term retention strategies.,79.0
1049,0.7408,High,OvertimeRisk,2.0662,0,Increases Attrition Risk,StockOptionLevel,1.3593,0.0,Increases Attrition Risk,Age,-0.4449,34.0,Reduces Attrition Risk,Sales,Sales Executive,Male,34,Travel_Rarely,Other,Single,4759,13,No,1,4,3,2.0,1.666666667,0.517,0.81,0.267,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",79.0
263,0.7301,High,OvertimeRisk,2.3581,0,Increases Attrition Risk,StockOptionLevel,1.3646,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5113,4.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,32,Travel_Rarely,Technical Degree,Single,2176,6,No,1,4,3,2.333333333,1.666666667,0.464,0.6,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,78.0
360,0.7296,High,OvertimeRisk,1.9111,0,Increases Attrition Risk,FrequentTraveler,0.757,1.0,Increases Attrition Risk,NumCompaniesWorked,0.66,4.0,Increases Attrition Risk,Sales,Sales Executive,Male,36,Travel_Frequently,Medical,Married,9699,13,No,4,1,3,1.333333333,0.666666667,0.478,0.76,0.067,Retention,Understand employee expectations and strengthen long-term retention strategies.,78.0
896,0.7322,High,OvertimeRisk,2.0056,1,Increases Attrition Risk,StockOptionLevel,1.2799,0.0,Increases Attrition Risk,NumCompaniesWorked,1.011,1.0,Increases Attrition Risk,Research & Development,Healthcare Representative,Male,31,Travel_Rarely,Medical,Married,6833,6,Yes,1,3,2,2.333333333,1.0,0.44,0.86,0.533,Retention,Understand employee expectations and strengthen long-term retention strategies.,78.0
1084,0.7276,High,OvertimeRisk,1.8543,0,Increases Attrition Risk,StockOptionLevel,1.2239,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6017,3.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,40,Travel_Rarely,Life Sciences,Single,2018,5,No,1,4,1,2.0,1.0,0.383,0.31,0.4,Retention,Understand employee expectations and strengthen long-term retention strategies.,78.0
635,0.7348,High,OvertimeRisk,1.8862,1,Increases Attrition Risk,StockOptionLevel,1.2735,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6281,1.0,Increases Attrition Risk,Sales,Sales Executive,Male,25,Travel_Rarely,Other,Married,4194,5,Yes,1,3,3,2.333333333,1.333333333,0.583,0.83,0.467,Retention,Understand employee expectations and strengthen long-term retention strategies.,78.0
1256,0.7281,High,OvertimeRisk,1.8976,1,Increases Attrition Risk,StockOptionLevel,1.0883,0.0,Increases Attrition Risk,Gender_Female,-0.5389,1.0,Reduces Attrition Risk,Sales,Sales Executive,Female,33,Travel_Rarely,Life Sciences,Single,8564,0,Yes,1,1,2,1.333333333,0.333333333,0.714,0.0,0.733,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",78.0
663,0.7318,High,OvertimeRisk,1.9027,0,Increases Attrition Risk,StockOptionLevel,1.2184,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5381,1.0,Increases Attrition Risk,Sales,Sales Representative,Female,20,Travel_Rarely,Medical,Single,2044,2,No,3,3,2,2.666666667,1.0,0.381,0.67,0.2,Retention,Understand employee expectations and strengthen long-term retention strategies.,78.0
1136,0.7259,High,OvertimeRisk,2.0879,0,Increases Attrition Risk,StockOptionLevel,1.3262,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8511,1.0,Increases Attrition Risk,Sales,Manager,Male,46,Travel_Rarely,Life Sciences,Single,17567,26,No,1,4,1,2.333333333,1.0,0.679,0.93,0.4,Retention,Understand employee expectations and strengthen long-term retention strategies.,78.0
297,0.718,High,OvertimeRisk,2.2801,0,Increases Attrition Risk,StockOptionLevel,1.2551,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8456,1.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,18,Travel_Rarely,Life Sciences,Single,1420,0,No,3,3,3,2.666666667,1.333333333,0.381,0.0,0.133,Retention,Understand employee expectations and strengthen long-term retention strategies.,77.0
1078,0.7169,High,OvertimeRisk,2.0911,0,Increases Attrition Risk,StockOptionLevel,1.34,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6331,6.0,Increases Attrition Risk,Research & Development,Research Scientist,Male,29,Travel_Rarely,Technical Degree,Single,2362,9,No,1,1,1,1.0,0.0,0.381,0.75,0.4,Retention,Understand employee expectations and strengthen long-term retention strategies.,77.0
758,0.7152,High,OvertimeRisk,1.8545,0,Increases Attrition Risk,FrequentTraveler,0.973,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.4526,0.0,Reduces Attrition Risk,Sales,Sales Executive,Male,34,Travel_Rarely,Marketing,Divorced,9725,15,No,4,2,2,3.333333333,0.666666667,0.417,0.88,0.133,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",77.0
37,0.7179,High,OvertimeRisk,1.687,1,Increases Attrition Risk,StockOptionLevel,1.3195,0.0,Increases Attrition Risk,NumCompaniesWorked,0.703,1.0,Increases Attrition Risk,Sales,Sales Representative,Male,50,Travel_Rarely,Marketing,Married,2683,3,Yes,3,1,3,1.666666667,0.666666667,0.405,0.75,0.333,Retention,Understand employee expectations and strengthen long-term retention strategies.,77.0
1006,0.7224,High,OvertimeRisk,2.4502,0,Increases Attrition Risk,StockOptionLevel,1.072,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7977,1.0,Increases Attrition Risk,Human Resources,Human Resources,Male,29,Travel_Rarely,Other,Single,7988,10,No,1,2,2,0.666666667,0.666666667,0.548,0.91,0.533,Retention,Understand employee expectations and strengthen long-term retention strategies.,77.0
976,0.7246,High,OvertimeRisk,2.1069,1,Increases Attrition Risk,StockOptionLevel,1.2282,0.0,Increases Attrition Risk,JobSatisfaction,-0.4825,3.0,Reduces Attrition Risk,Sales,Sales Executive,Male,55,Travel_Rarely,Marketing,Single,13695,19,Yes,3,1,2,2.333333333,0.333333333,0.66,0.76,0.4,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",77.0
633,0.7226,High,OvertimeRisk,2.0394,1,Increases Attrition Risk,StockOptionLevel,1.334,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6785,5.0,Increases Attrition Risk,Research & Development,Research Scientist,Male,42,Travel_Frequently,Medical,Single,2515,2,Yes,4,2,3,3.0,1.0,0.36,0.22,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,77.0
95,0.7197,High,OvertimeRisk,2.0037,0,Increases Attrition Risk,StockOptionLevel,1.1549,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5205,1.0,Increases Attrition Risk,Sales,Sales Executive,Male,32,Travel_Rarely,Medical,Single,5010,11,No,3,2,3,1.666666667,1.0,0.425,0.85,0.333,Retention,Understand employee expectations and strengthen long-term retention strategies.,77.0
1327,0.7093,High,OvertimeRisk,2.2059,1,Increases Attrition Risk,StockOptionLevel,1.2215,0.0,Increases Attrition Risk,JobSatisfaction,-0.572,2.0,Reduces Attrition Risk,Sales,Sales Executive,Male,32,Travel_Rarely,Marketing,Single,9907,2,Yes,2,3,2,2.0,1.0,0.396,0.25,0.467,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",76.0
713,0.7094,High,OvertimeRisk,2.2678,0,Increases Attrition Risk,StockOptionLevel,1.1627,0.0,Increases Attrition Risk,JobSatisfaction,-0.6055,4.0,Reduces Attrition Risk,Research & Development,Research Scientist,Female,33,Travel_Rarely,Life Sciences,Single,3452,3,No,4,2,3,2.0,1.0,0.5,0.5,0.067,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",76.0
701,0.7123,High,OvertimeRisk,2.3139,0,Increases Attrition Risk,StockOptionLevel,1.2642,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6912,4.0,Increases Attrition Risk,Research & Development,Research Scientist,Male,58,Travel_Rarely,Technical Degree,Single,2479,1,No,3,4,3,2.333333333,1.666666667,0.643,0.12,0.133,Retention,Understand employee expectations and strengthen long-term retention strategies.,76.0
748,0.7082,High,OvertimeRisk,1.8635,1,Increases Attrition Risk,StockOptionLevel,1.3113,0.0,Increases Attrition Risk,JobSatisfaction,-0.5987,4.0,Reduces Attrition Risk,Sales,Sales Executive,Male,38,Travel_Rarely,Life Sciences,Single,6861,1,Yes,4,2,3,2.666666667,1.0,0.44,0.05,0.267,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",76.0
358,0.7147,High,OvertimeRisk,1.8278,1,Increases Attrition Risk,StockOptionLevel,1.2337,0.0,Increases Attrition Risk,JobSatisfaction,-0.5888,2.0,Reduces Attrition Risk,Sales,Sales Representative,Female,21,Travel_Frequently,Technical Degree,Single,2174,3,Yes,2,1,3,1.333333333,0.666666667,0.311,0.75,0.4,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",76.0
404,0.7051,High,OvertimeRisk,2.0828,0,Increases Attrition Risk,FrequentTraveler,0.8834,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5169,0.0,Reduces Attrition Risk,Sales,Sales Executive,Male,41,Travel_Rarely,Marketing,Married,8392,10,No,1,2,3,2.0,1.0,0.619,0.91,0.267,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",76.0
