EmployeeID,PredictedProbability,RiskLevel,Driver_1,SHAP_1,FeatureValue_1,Impact_1,Driver_2,SHAP_2,FeatureValue_2,Impact_2,Driver_3,SHAP_3,FeatureValue_3,Impact_3
143,0.2682,Low,OvertimeRisk,1.8848,1,Increases Attrition Risk,StockOptionLevel,1.3969,0.0,Increases Attrition Risk,JobSatisfaction,-0.6027,3.0,Reduces Attrition Risk
144,0.3654,Medium,OvertimeRisk,2.2517,0,Increases Attrition Risk,StockOptionLevel,1.2073,0.0,Increases Attrition Risk,NumCompaniesWorked,0.595,1.0,Increases Attrition Risk
145,0.2402,Low,OvertimeRisk,1.9976,0,Increases Attrition Risk,FrequentTraveler,0.6065,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.4325,0.0,Reduces Attrition Risk
146,0.1199,Low,OvertimeRisk,1.9243,0,Increases Attrition Risk,FrequentTraveler,0.6693,0.0,Increases Attrition Risk,DailyRate,-0.5724,201.0,Reduces Attrition Risk
147,0.3379,Medium,OvertimeRisk,2.052,0,Increases Attrition Risk,StockOptionLevel,1.189,0.0,Increases Attrition Risk,JobSatisfaction,-0.4202,4.0,Reduces Attrition Risk
148,0.4431,Medium,OvertimeRisk,2.0134,0,Increases Attrition Risk,FrequentTraveler,0.9011,1.0,Increases Attrition Risk,NumCompaniesWorked,0.7839,4.0,Increases Attrition Risk
149,0.7135,High,OvertimeRisk,2.1272,0,Increases Attrition Risk,JobRole_Laboratory Technician,0.7586,1.0,Increases Attrition Risk,NumCompaniesWorked,0.7161,2.0,Increases Attrition Risk
150,0.3288,Low,OvertimeRisk,1.9674,0,Increases Attrition Risk,StockOptionLevel,1.2172,0.0,Increases Attrition Risk,NumCompaniesWorked,0.614,1.0,Increases Attrition Risk
151,0.3557,Medium,OvertimeRisk,1.8073,0,Increases Attrition Risk,FrequentTraveler,0.9714,1.0,Increases Attrition Risk,NumCompaniesWorked,0.5249,1.0,Increases Attrition Risk
152,0.4408,Medium,OvertimeRisk,2.1343,0,Increases Attrition Risk,FrequentTraveler,0.7858,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5979,0.0,Reduces Attrition Risk
153,0.1478,Low,OvertimeRisk,1.5935,1,Increases Attrition Risk,NumCompaniesWorked,0.636,2.0,Increases Attrition Risk,MaritalStatus_Single,-0.5795,0.0,Reduces Attrition Risk
154,0.2554,Low,OvertimeRisk,1.9249,0,Increases Attrition Risk,FrequentTraveler,0.8351,0.0,Increases Attrition Risk,JobRole_Laboratory Technician,0.5991,1.0,Increases Attrition Risk
155,0.8109,High,OvertimeRisk,2.2479,0,Increases Attrition Risk,StockOptionLevel,1.0854,0.0,Increases Attrition Risk,JobSatisfaction,-0.4253,4.0,Reduces Attrition Risk
156,0.1508,Low,OvertimeRisk,2.2317,0,Increases Attrition Risk,NumCompaniesWorked,0.7832,1.0,Increases Attrition Risk,FrequentTraveler,0.4885,0.0,Increases Attrition Risk
157,0.4992,Medium,OvertimeRisk,1.8595,0,Increases Attrition Risk,StockOptionLevel,1.1308,0.0,Increases Attrition Risk,NumCompaniesWorked,1.0418,2.0,Increases Attrition Risk
158,0.1623,Low,OvertimeRisk,1.761,1,Increases Attrition Risk,DailyRate,-0.5836,1145.0,Reduces Attrition Risk,FrequentTraveler,0.5609,0.0,Increases Attrition Risk
159,0.5267,Medium,OvertimeRisk,1.9013,0,Increases Attrition Risk,FrequentTraveler,0.8764,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5557,0.0,Reduces Attrition Risk
160,0.4489,Medium,OvertimeRisk,1.7625,0,Increases Attrition Risk,FrequentTraveler,0.5924,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.4905,0.0,Reduces Attrition Risk
161,0.3125,Low,OvertimeRisk,1.8745,0,Increases Attrition Risk,FrequentTraveler,0.967,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7618,1.0,Increases Attrition Risk
162,0.4826,Medium,OvertimeRisk,2.0529,0,Increases Attrition Risk,FrequentTraveler,0.9827,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7693,6.0,Increases Attrition Risk
163,0.4631,Medium,OvertimeRisk,1.9373,0,Increases Attrition Risk,FrequentTraveler,0.9239,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8289,1.0,Increases Attrition Risk
164,0.3773,Medium,OvertimeRisk,1.8414,1,Increases Attrition Risk,FrequentTraveler,0.9498,0.0,Increases Attrition Risk,NumCompaniesWorked,0.809,3.0,Increases Attrition Risk
165,0.5074,Medium,OvertimeRisk,1.8916,1,Increases Attrition Risk,FrequentTraveler,1.0187,0.0,Increases Attrition Risk,NumCompaniesWorked,0.816,1.0,Increases Attrition Risk
166,0.2925,Low,OvertimeRisk,2.1961,0,Increases Attrition Risk,StockOptionLevel,1.115,0.0,Increases Attrition Risk,JobSatisfaction,-0.6116,2.0,Reduces Attrition Risk
167,0.2018,Low,OvertimeRisk,1.9235,0,Increases Attrition Risk,NumCompaniesWorked,0.6811,4.0,Increases Attrition Risk,FrequentTraveler,0.6791,0.0,Increases Attrition Risk
168,0.1834,Low,OvertimeRisk,1.631,0,Increases Attrition Risk,FrequentTraveler,0.8369,0.0,Increases Attrition Risk,Gender_Female,-0.5094,1.0,Reduces Attrition Risk
169,0.504,Medium,OvertimeRisk,1.9607,0,Increases Attrition Risk,StockOptionLevel,1.1457,0.0,Increases Attrition Risk,JobSatisfaction,-0.6224,4.0,Reduces Attrition Risk
170,0.6673,High,OvertimeRisk,2.5114,0,Increases Attrition Risk,StockOptionLevel,1.1583,0.0,Increases Attrition Risk,JobSatisfaction,-0.656,3.0,Reduces Attrition Risk
171,0.0949,Low,OvertimeRisk,1.9803,1,Increases Attrition Risk,FrequentTraveler,0.6909,0.0,Increases Attrition Risk,DailyRate,-0.5901,1157.0,Reduces Attrition Risk
172,0.8739,High,OvertimeRisk,1.9789,0,Increases Attrition Risk,StockOptionLevel,1.1769,0.0,Increases Attrition Risk,FrequentTraveler,0.576,1.0,Increases Attrition Risk
173,0.2446,Low,OvertimeRisk,2.0405,0,Increases Attrition Risk,StockOptionLevel,1.1904,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5215,4.0,Increases Attrition Risk
174,0.2012,Low,OvertimeRisk,1.8927,0,Increases Attrition Risk,FrequentTraveler,0.7979,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6063,1.0,Increases Attrition Risk
175,0.0878,Low,OvertimeRisk,1.978,1,Increases Attrition Risk,MaritalStatus_Single,-0.6594,0.0,Reduces Attrition Risk,DailyRate,-0.4933,1268.0,Reduces Attrition Risk
176,0.172,Low,OvertimeRisk,1.7793,1,Increases Attrition Risk,FrequentTraveler,0.9481,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.4994,0.0,Reduces Attrition Risk
177,0.2853,Low,OvertimeRisk,2.1573,0,Increases Attrition Risk,StockOptionLevel,1.3423,0.0,Increases Attrition Risk,JobSatisfaction,-0.5801,4.0,Reduces Attrition Risk
178,0.5648,Medium,OvertimeRisk,2.1322,0,Increases Attrition Risk,StockOptionLevel,1.2045,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7953,1.0,Increases Attrition Risk
179,0.3743,Medium,OvertimeRisk,1.8874,0,Increases Attrition Risk,FrequentTraveler,1.002,0.0,Increases Attrition Risk,DailyRate,-0.4517,526.0,Reduces Attrition Risk
180,0.5747,Medium,OvertimeRisk,2.3213,0,Increases Attrition Risk,StockOptionLevel,1.1467,0.0,Increases Attrition Risk,JobSatisfaction,-0.5257,4.0,Reduces Attrition Risk
181,0.1336,Low,OvertimeRisk,1.8943,1,Increases Attrition Risk,MaritalStatus_Single,-0.6031,0.0,Reduces Attrition Risk,FrequentTraveler,0.5321,0.0,Increases Attrition Risk
182,0.286,Low,OvertimeRisk,2.075,0,Increases Attrition Risk,StockOptionLevel,1.3683,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6402,2.0,Increases Attrition Risk
183,0.5459,Medium,OvertimeRisk,1.8631,1,Increases Attrition Risk,StockOptionLevel,1.156,0.0,Increases Attrition Risk,NumCompaniesWorked,0.561,1.0,Increases Attrition Risk
184,0.3398,Medium,OvertimeRisk,2.013,0,Increases Attrition Risk,NumCompaniesWorked,0.8173,2.0,Increases Attrition Risk,DailyRate,-0.4773,328.0,Reduces Attrition Risk
185,0.1393,Low,OvertimeRisk,1.7982,0,Increases Attrition Risk,FrequentTraveler,0.7248,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5595,1.0,Increases Attrition Risk
186,0.1863,Low,OvertimeRisk,2.0322,0,Increases Attrition Risk,NumCompaniesWorked,0.6974,1.0,Increases Attrition Risk,FrequentTraveler,0.6968,0.0,Increases Attrition Risk
187,0.1129,Low,OvertimeRisk,1.9349,0,Increases Attrition Risk,NumCompaniesWorked,0.7213,1.0,Increases Attrition Risk,FrequentTraveler,0.5586,0.0,Increases Attrition Risk
188,0.393,Medium,OvertimeRisk,2.2408,0,Increases Attrition Risk,StockOptionLevel,1.1696,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6857,8.0,Increases Attrition Risk
189,0.1828,Low,OvertimeRisk,2.1181,0,Increases Attrition Risk,StockOptionLevel,1.1397,0.0,Increases Attrition Risk,NumCompaniesWorked,0.9384,1.0,Increases Attrition Risk
190,0.3116,Low,OvertimeRisk,2.066,0,Increases Attrition Risk,StockOptionLevel,1.3018,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5906,3.0,Increases Attrition Risk
191,0.0526,Low,OvertimeRisk,1.9442,0,Increases Attrition Risk,FrequentTraveler,0.8174,0.0,Increases Attrition Risk,DailyRate,-0.4741,699.0,Reduces Attrition Risk
192,0.4309,Medium,OvertimeRisk,2.2314,0,Increases Attrition Risk,StockOptionLevel,1.3102,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5706,1.0,Increases Attrition Risk
193,0.534,Medium,OvertimeRisk,1.9893,1,Increases Attrition Risk,StockOptionLevel,1.0136,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8349,3.0,Increases Attrition Risk
194,0.0956,Low,OvertimeRisk,2.1373,0,Increases Attrition Risk,NumCompaniesWorked,0.7393,4.0,Increases Attrition Risk,MaritalStatus_Single,-0.5379,0.0,Reduces Attrition Risk
195,0.5221,Medium,OvertimeRisk,2.086,0,Increases Attrition Risk,NumCompaniesWorked,0.9063,9.0,Increases Attrition Risk,FrequentTraveler,0.7747,0.0,Increases Attrition Risk
196,0.5433,Medium,OvertimeRisk,2.0745,1,Increases Attrition Risk,FrequentTraveler,0.9352,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8406,1.0,Increases Attrition Risk
197,0.2979,Low,OvertimeRisk,2.2696,0,Increases Attrition Risk,StockOptionLevel,1.138,0.0,Increases Attrition Risk,JobSatisfaction,-0.4704,2.0,Reduces Attrition Risk
198,0.1912,Low,OvertimeRisk,1.8701,0,Increases Attrition Risk,FrequentTraveler,0.9909,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7491,2.0,Increases Attrition Risk
199,0.1287,Low,OvertimeRisk,1.6498,0,Increases Attrition Risk,StockOptionLevel,1.318,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8927,9.0,Increases Attrition Risk
200,0.3769,Medium,OvertimeRisk,2.1141,0,Increases Attrition Risk,FrequentTraveler,0.9655,0.0,Increases Attrition Risk,DailyRate,-0.5783,1084.0,Reduces Attrition Risk
201,0.2513,Low,OvertimeRisk,1.8789,0,Increases Attrition Risk,NumCompaniesWorked,0.6245,5.0,Increases Attrition Risk,MaritalStatus_Single,-0.5363,0.0,Reduces Attrition Risk
202,0.0835,Low,OvertimeRisk,2.2651,1,Increases Attrition Risk,FrequentTraveler,0.8018,0.0,Increases Attrition Risk,NumCompaniesWorked,0.681,1.0,Increases Attrition Risk
203,0.1148,Low,OvertimeRisk,1.929,1,Increases Attrition Risk,NumCompaniesWorked,0.7998,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.5491,0.0,Reduces Attrition Risk
204,0.0567,Low,OvertimeRisk,1.7344,1,Increases Attrition Risk,NumCompaniesWorked,0.6159,8.0,Increases Attrition Risk,TotalWorkingYears,-0.5481,15.0,Reduces Attrition Risk
205,0.8352,High,OvertimeRisk,1.7182,1,Increases Attrition Risk,StockOptionLevel,1.1747,0.0,Increases Attrition Risk,NumCompaniesWorked,1.0216,7.0,Increases Attrition Risk
206,0.1483,Low,OvertimeRisk,1.9022,0,Increases Attrition Risk,FrequentTraveler,0.8576,0.0,Increases Attrition Risk,CareerGrowthScore,-0.4812,0.74,Reduces Attrition Risk
207,0.336,Medium,OvertimeRisk,2.0993,1,Increases Attrition Risk,FrequentTraveler,1.0243,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7901,1.0,Increases Attrition Risk
208,0.587,Medium,OvertimeRisk,2.1999,0,Increases Attrition Risk,StockOptionLevel,1.1468,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5557,1.0,Increases Attrition Risk
209,0.2713,Low,OvertimeRisk,2.0747,0,Increases Attrition Risk,NumCompaniesWorked,0.9691,9.0,Increases Attrition Risk,MaritalStatus_Single,-0.5587,0.0,Reduces Attrition Risk
210,0.1665,Low,OvertimeRisk,1.7521,0,Increases Attrition Risk,FrequentTraveler,0.6647,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6429,7.0,Increases Attrition Risk
211,0.5179,Medium,OvertimeRisk,1.778,0,Increases Attrition Risk,StockOptionLevel,1.3341,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6351,1.0,Increases Attrition Risk
212,0.2639,Low,OvertimeRisk,2.0508,0,Increases Attrition Risk,StockOptionLevel,1.3063,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8489,1.0,Increases Attrition Risk
213,0.4549,Medium,OvertimeRisk,2.2365,0,Increases Attrition Risk,StockOptionLevel,1.184,0.0,Increases Attrition Risk,JobSatisfaction,-0.6061,3.0,Reduces Attrition Risk
214,0.0538,Low,OvertimeRisk,1.8522,0,Increases Attrition Risk,NumCompaniesWorked,0.7033,5.0,Increases Attrition Risk,MaritalStatus_Single,-0.5949,0.0,Reduces Attrition Risk
215,0.6955,High,OvertimeRisk,2.3749,1,Increases Attrition Risk,StockOptionLevel,1.4138,0.0,Increases Attrition Risk,ExperienceRatio,-0.4307,0.27,Reduces Attrition Risk
216,0.1559,Low,OvertimeRisk,1.8037,1,Increases Attrition Risk,StockOptionLevel,1.2535,0.0,Increases Attrition Risk,JobSatisfaction,-0.6875,4.0,Reduces Attrition Risk
217,0.7769,High,OvertimeRisk,2.2578,0,Increases Attrition Risk,StockOptionLevel,0.9877,0.0,Increases Attrition Risk,CareerGrowthScore,-0.4935,0.512,Reduces Attrition Risk
218,0.7381,High,OvertimeRisk,2.3254,0,Increases Attrition Risk,StockOptionLevel,1.2832,0.0,Increases Attrition Risk,JobSatisfaction,-0.5969,3.0,Reduces Attrition Risk
219,0.2983,Low,OvertimeRisk,2.1249,0,Increases Attrition Risk,StockOptionLevel,1.1769,0.0,Increases Attrition Risk,Gender_Female,-0.4931,1.0,Reduces Attrition Risk
220,0.0714,Low,OvertimeRisk,1.5745,0,Increases Attrition Risk,FrequentTraveler,0.6226,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5106,0.0,Reduces Attrition Risk
221,0.2264,Low,OvertimeRisk,2.0701,0,Increases Attrition Risk,StockOptionLevel,1.2783,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5992,8.0,Increases Attrition Risk
222,0.1554,Low,OvertimeRisk,1.9527,0,Increases Attrition Risk,StockOptionLevel,1.2263,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6463,6.0,Increases Attrition Risk
223,0.4245,Medium,OvertimeRisk,2.151,1,Increases Attrition Risk,FrequentTraveler,0.9081,1.0,Increases Attrition Risk,NumCompaniesWorked,0.7132,1.0,Increases Attrition Risk
224,0.1581,Low,OvertimeRisk,1.7365,0,Increases Attrition Risk,FrequentTraveler,0.9188,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.4543,0.0,Reduces Attrition Risk
225,0.1159,Low,OvertimeRisk,1.8572,0,Increases Attrition Risk,FrequentTraveler,0.9173,0.0,Increases Attrition Risk,DailyRate,-0.5422,979.0,Reduces Attrition Risk
226,0.1133,Low,OvertimeRisk,1.9951,0,Increases Attrition Risk,NumCompaniesWorked,0.731,3.0,Increases Attrition Risk,DailyRate,-0.6153,142.0,Reduces Attrition Risk
227,0.3039,Low,OvertimeRisk,1.7037,0,Increases Attrition Risk,FrequentTraveler,0.6188,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.5431,0.0,Reduces Attrition Risk
228,0.2105,Low,OvertimeRisk,1.7844,0,Increases Attrition Risk,JobInvolvement,-0.5855,3.0,Reduces Attrition Risk,NumCompaniesWorked,0.5747,1.0,Increases Attrition Risk
229,0.6053,Medium,OvertimeRisk,2.3956,0,Increases Attrition Risk,StockOptionLevel,1.1086,0.0,Increases Attrition Risk,JobSatisfaction,-0.5275,3.0,Reduces Attrition Risk
230,0.7752,High,OvertimeRisk,2.263,1,Increases Attrition Risk,StockOptionLevel,1.2307,0.0,Increases Attrition Risk,NumCompaniesWorked,0.9382,1.0,Increases Attrition Risk
231,0.4988,Medium,OvertimeRisk,2.1577,0,Increases Attrition Risk,StockOptionLevel,1.1901,0.0,Increases Attrition Risk,EngagementScore,-0.5379,2.333333333,Reduces Attrition Risk
232,0.3469,Medium,OvertimeRisk,2.0141,0,Increases Attrition Risk,StockOptionLevel,1.3182,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7618,1.0,Increases Attrition Risk
233,0.6342,Medium,OvertimeRisk,1.7894,0,Increases Attrition Risk,StockOptionLevel,1.147,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8113,8.0,Increases Attrition Risk
234,0.1389,Low,OvertimeRisk,1.8421,0,Increases Attrition Risk,FrequentTraveler,0.7647,0.0,Increases Attrition Risk,DailyRate,-0.4574,854.0,Reduces Attrition Risk
235,0.4487,Medium,OvertimeRisk,2.1633,1,Increases Attrition Risk,JobRole_Laboratory Technician,0.614,1.0,Increases Attrition Risk,NumCompaniesWorked,0.5691,5.0,Increases Attrition Risk
236,0.0763,Low,OvertimeRisk,1.8803,1,Increases Attrition Risk,FrequentTraveler,0.6499,0.0,Increases Attrition Risk,DailyRate,-0.4522,1034.0,Reduces Attrition Risk
237,0.4283,Medium,OvertimeRisk,1.9321,0,Increases Attrition Risk,StockOptionLevel,1.0891,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5652,0.0,Reduces Attrition Risk
238,0.3915,Medium,OvertimeRisk,2.197,1,Increases Attrition Risk,StockOptionLevel,1.2444,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6951,1.0,Increases Attrition Risk
239,0.2995,Low,OvertimeRisk,1.8447,0,Increases Attrition Risk,NumCompaniesWorked,0.5981,2.0,Increases Attrition Risk,FrequentTraveler,0.5435,0.0,Increases Attrition Risk
240,0.467,Medium,OvertimeRisk,2.0928,1,Increases Attrition Risk,StockOptionLevel,1.2737,0.0,Increases Attrition Risk,JobSatisfaction,-0.5712,3.0,Reduces Attrition Risk
241,0.1102,Low,OvertimeRisk,1.9859,0,Increases Attrition Risk,FrequentTraveler,0.9255,0.0,Increases Attrition Risk,DailyRate,-0.5072,1431.0,Reduces Attrition Risk
242,0.3693,Medium,OvertimeRisk,1.9628,0,Increases Attrition Risk,StockOptionLevel,1.0749,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.6077,0.0,Reduces Attrition Risk
243,0.6111,Medium,OvertimeRisk,1.7916,0,Increases Attrition Risk,NumCompaniesWorked,0.8869,2.0,Increases Attrition Risk,FrequentTraveler,0.6346,0.0,Increases Attrition Risk
244,0.5172,Medium,OvertimeRisk,2.187,0,Increases Attrition Risk,FrequentTraveler,1.0114,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6349,1.0,Increases Attrition Risk
245,0.033,Low,OvertimeRisk,1.9349,0,Increases Attrition Risk,FrequentTraveler,0.7264,0.0,Increases Attrition Risk,DailyRate,-0.4897,252.0,Reduces Attrition Risk
246,0.4456,Medium,OvertimeRisk,2.0913,0,Increases Attrition Risk,FrequentTraveler,0.8757,1.0,Increases Attrition Risk,NumCompaniesWorked,0.5916,9.0,Increases Attrition Risk
247,0.4326,Medium,OvertimeRisk,1.9749,0,Increases Attrition Risk,FrequentTraveler,1.046,0.0,Increases Attrition Risk,NumCompaniesWorked,0.694,1.0,Increases Attrition Risk
248,0.1267,Low,OvertimeRisk,1.7947,0,Increases Attrition Risk,NumCompaniesWorked,0.6781,6.0,Increases Attrition Risk,FrequentTraveler,0.6504,0.0,Increases Attrition Risk
249,0.3531,Medium,OvertimeRisk,1.6173,0,Increases Attrition Risk,FrequentTraveler,0.8592,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6915,2.0,Increases Attrition Risk
250,0.4841,Medium,OvertimeRisk,1.9757,0,Increases Attrition Risk,FrequentTraveler,0.9362,1.0,Increases Attrition Risk,NumCompaniesWorked,0.8095,4.0,Increases Attrition Risk
251,0.3282,Low,OvertimeRisk,1.7143,0,Increases Attrition Risk,NumCompaniesWorked,0.7383,6.0,Increases Attrition Risk,FrequentTraveler,0.5398,1.0,Increases Attrition Risk
252,0.1635,Low,OvertimeRisk,1.8325,0,Increases Attrition Risk,StockOptionLevel,1.2228,0.0,Increases Attrition Risk,JobSatisfaction,-0.5587,3.0,Reduces Attrition Risk
253,0.6844,High,OvertimeRisk,2.436,0,Increases Attrition Risk,StockOptionLevel,1.2288,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7564,1.0,Increases Attrition Risk
254,0.501,Medium,OvertimeRisk,2.1456,1,Increases Attrition Risk,StockOptionLevel,1.4057,0.0,Increases Attrition Risk,NumCompaniesWorked,0.4871,3.0,Increases Attrition Risk
255,0.2039,Low,OvertimeRisk,1.9657,0,Increases Attrition Risk,FrequentTraveler,0.6728,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5561,2.0,Increases Attrition Risk
256,0.1084,Low,OvertimeRisk,1.7587,0,Increases Attrition Risk,FrequentTraveler,1.0403,0.0,Increases Attrition Risk,DailyRate,-0.5684,685.0,Reduces Attrition Risk
257,0.0862,Low,OvertimeRisk,1.9545,1,Increases Attrition Risk,FrequentTraveler,0.7874,0.0,Increases Attrition Risk,DailyRate,-0.4895,269.0,Reduces Attrition Risk
258,0.1019,Low,OvertimeRisk,1.9348,0,Increases Attrition Risk,FrequentTraveler,0.9256,0.0,Increases Attrition Risk,DailyRate,-0.5161,1416.0,Reduces Attrition Risk
259,0.5012,Medium,OvertimeRisk,1.8138,0,Increases Attrition Risk,StockOptionLevel,1.3541,0.0,Increases Attrition Risk,NumCompaniesWorked,1.042,1.0,Increases Attrition Risk
260,0.3766,Medium,OvertimeRisk,1.9461,0,Increases Attrition Risk,StockOptionLevel,1.2472,0.0,Increases Attrition Risk,JobSatisfaction,-0.4591,2.0,Reduces Attrition Risk
261,0.5486,Medium,OvertimeRisk,2.0444,0,Increases Attrition Risk,StockOptionLevel,1.15,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8106,1.0,Increases Attrition Risk
262,0.0755,Low,OvertimeRisk,1.8321,0,Increases Attrition Risk,NumCompaniesWorked,0.5729,3.0,Increases Attrition Risk,MaritalStatus_Single,-0.5409,0.0,Reduces Attrition Risk
263,0.7301,High,OvertimeRisk,2.3581,0,Increases Attrition Risk,StockOptionLevel,1.3646,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5113,4.0,Increases Attrition Risk
264,0.3139,Low,OvertimeRisk,1.9421,1,Increases Attrition Risk,FrequentTraveler,0.7246,0.0,Increases Attrition Risk,DailyRate,-0.5121,488.0,Reduces Attrition Risk
265,0.658,Medium,OvertimeRisk,2.1721,0,Increases Attrition Risk,StockOptionLevel,1.212,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7558,2.0,Increases Attrition Risk
